"x","y","elev","grad"
841.7,12.65,128.55,0.1580943
846.725,12.65,127.83,0.1390567
851.75,12.65,127.84,0.1222143
856.775,12.65,128.24,0.1085489
861.8,12.65,128.37,0.09939404
866.825,12.65,128.21,0.09366102
871.85,12.65,128.04,0.08901674
876.875,12.65,127.93,0.08707161
881.9,12.65,127.83,0.08688532
886.925,12.65,127.53,0.08690663
891.95,12.65,126.77,0.08765154
896.975,12.65,126.14,0.08785905
902,12.65,125.96,0.08698622
907.025,12.65,125.77,0.08465885
912.05,12.65,125.69,0.08102593
917.075,12.65,125.55,0.07858734
922.1,12.65,125.33,0.07903533
927.125,12.65,125.11,0.08268398
932.15,12.65,124.57,0.08779671
937.175,12.65,124.07,0.09193457
942.2,12.65,123.77,0.09384721
947.225,12.65,123.42,0.09259621
952.25,12.65,123.19,0.08889086
957.275,12.65,123.03,0.08489546
962.3,12.65,122.88,0.08296118
967.325,12.65,122.82,0.08399484
972.35,12.65,122.77,0.08657537
977.375,12.65,122.72,0.08985806
982.4,12.65,122.63,0.0944174
987.425,12.65,122.35,0.0998838
992.45,12.65,121.81,0.1074124
997.475,12.65,121.29,0.1169271
1002.5,12.65,120.89,0.1239831
-2.5,17.7,121.29,0.2071247
2.525,17.7,121.56,0.1880415
7.55,17.7,121.07,0.1781976
12.575,17.7,120.98,0.1667844
17.6,17.7,122.21,0.154012
22.625,17.7,123.5,0.1511475
27.65,17.7,124.67,0.1578698
32.675,17.7,127,0.1641241
37.7,17.7,128.71,0.1711134
42.725,17.7,130.05,0.1750988
47.75,17.7,130.68,0.1774789
52.775,17.7,131.3,0.1752137
57.8,17.7,132.35,0.1652156
62.825,17.7,133.18,0.1469965
67.85,17.7,133.46,0.122443
72.875,17.7,133.58,0.0963955
77.9,17.7,133.88,0.07655786
82.925,17.7,134.22,0.05981765
87.95,17.7,134.67,0.04754638
92.975,17.7,135.03,0.03927258
98,17.7,135.15,0.03212582
103.025,17.7,135.17,0.02828473
108.05,17.7,135.07,0.02878661
113.075,17.7,135.04,0.03244548
118.1,17.7,135.28,0.03765827
123.125,17.7,135.6,0.04395352
128.15,17.7,135.9,0.05042377
133.175,17.7,136.2,0.05581661
138.2,17.7,136.5,0.0595002
143.225,17.7,136.78,0.06147356
148.25,17.7,136.98,0.06246973
153.275,17.7,137.22,0.06298952
158.3,17.7,137.59,0.0622625
163.325,17.7,137.99,0.05938898
168.35,17.7,138.4,0.05534609
173.375,17.7,138.78,0.05240503
178.4,17.7,139.14,0.05247207
183.425,17.7,139.38,0.05594757
188.45,17.7,139.36,0.06218973
193.475,17.7,139.3,0.07047741
198.5,17.7,139.43,0.0797918
203.525,17.7,139.58,0.08897092
208.55,17.7,139.63,0.0972986
213.575,17.7,139.62,0.1045738
218.6,17.7,139.6,0.110877
223.625,17.7,139.54,0.1169783
228.65,17.7,139.4,0.1235954
233.675,17.7,139.29,0.1312221
238.7,17.7,139.26,0.1395443
243.725,17.7,139.22,0.1476299
248.75,17.7,139.12,0.1551197
253.775,17.7,138.95,0.1619546
258.8,17.7,138.75,0.1681982
263.825,17.7,138.47,0.1741766
268.85,17.7,138.05,0.1796696
273.875,17.7,137.67,0.1841496
278.9,17.7,137.48,0.1875953
283.925,17.7,137.33,0.1903718
288.95,17.7,137.14,0.1929745
293.975,17.7,136.97,0.1961684
299,17.7,136.83,0.1997929
304.025,17.7,136.66,0.2027799
309.05,17.7,136.36,0.2046249
314.075,17.7,135.99,0.2056853
319.1,17.7,135.66,0.206679
324.125,17.7,135.37,0.2083429
329.15,17.7,135.14,0.2111072
334.175,17.7,134.96,0.2145032
339.2,17.7,134.82,0.2173392
344.225,17.7,134.54,0.2187588
349.25,17.7,133.8,0.218641
354.275,17.7,132.92,0.2180633
359.3,17.7,132.27,0.2180682
364.325,17.7,131.8,0.2187193
369.35,17.7,131.75,0.2201596
374.375,17.7,131.82,0.2226685
379.4,17.7,131.62,0.2255903
384.425,17.7,131.37,0.2284367
389.45,17.7,131.2,0.2303142
394.475,17.7,131.12,0.229772
399.5,17.7,131.08,0.2262142
404.525,17.7,131.03,0.2200473
409.55,17.7,130.85,0.2119522
414.575,17.7,130.61,0.2024313
419.6,17.7,130.42,0.1918204
424.625,17.7,130.3,0.1806143
429.65,17.7,130.25,0.1696526
434.675,17.7,130.24,0.1598546
439.7,17.7,130.24,0.1519958
444.725,17.7,130.25,0.1464429
449.75,17.7,130.26,0.1431341
454.775,17.7,130.29,0.1416178
459.8,17.7,130.33,0.1413737
464.825,17.7,130.42,0.1418299
469.85,17.7,130.6,0.1428837
474.875,17.7,130.8,0.1447163
479.9,17.7,130.93,0.1476313
484.925,17.7,131.03,0.1525422
489.95,17.7,131.1,0.1592903
494.975,17.7,131.18,0.1670032
500,17.7,131.29,0.1750633
505.025,17.7,131.5,0.1835644
510.05,17.7,131.93,0.1917582
515.075,17.7,132.41,0.1988873
520.1,17.7,132.76,0.203667
525.125,17.7,133.09,0.2048484
530.15,17.7,133.49,0.2022486
535.175,17.7,133.94,0.1953465
540.2,17.7,134.43,0.185468
545.225,17.7,134.96,0.175822
550.25,17.7,135.57,0.1673699
555.275,17.7,136.19,0.1598046
560.3,17.7,136.76,0.1530194
565.325,17.7,137.42,0.1460103
570.35,17.7,138.44,0.1384302
575.375,17.7,139.37,0.1306216
580.4,17.7,139.8,0.1233298
585.425,17.7,140,0.1178484
590.45,17.7,140.11,0.1134032
595.475,17.7,140.15,0.1093647
600.5,17.7,140.17,0.1059173
605.525,17.7,140.23,0.1032849
610.55,17.7,140.41,0.1010236
615.575,17.7,140.56,0.09820008
620.6,17.7,140.55,0.09401219
625.625,17.7,140.51,0.08850136
630.65,17.7,140.57,0.08183469
635.675,17.7,140.7,0.07529323
640.7,17.7,140.75,0.07162102
645.725,17.7,140.81,0.0723877
650.75,17.7,141.2,0.0804372
655.775,17.7,141.36,0.09979052
660.8,17.7,140.77,0.1214008
665.825,17.7,139.96,0.1383498
670.85,17.7,139.51,0.147878
675.875,17.7,139.14,0.152738
680.9,17.7,138.59,0.15032
685.925,17.7,138.2,0.1414881
690.95,17.7,137.87,0.1329838
695.975,17.7,137.56,0.1274568
701,17.7,137.37,0.1219514
706.025,17.7,137.37,0.1130357
711.05,17.7,137.71,0.101705
716.075,17.7,138.08,0.0967918
721.1,17.7,138.23,0.09593167
726.125,17.7,138.29,0.09757748
731.15,17.7,138.39,0.1031709
736.175,17.7,138.47,0.1118665
741.2,17.7,138.51,0.1208395
746.225,17.7,138.55,0.1289626
751.25,17.7,138.67,0.136785
756.275,17.7,138.82,0.1442611
761.3,17.7,138.92,0.1508623
766.325,17.7,138.99,0.1560829
771.35,17.7,139.12,0.1602013
776.375,17.7,139.14,0.1639712
781.4,17.7,138.89,0.168992
786.425,17.7,138.49,0.1769401
791.45,17.7,138.03,0.1878985
796.475,17.7,137.52,0.2005106
801.5,17.7,136.91,0.2125705
806.525,17.7,136.23,0.2218037
811.55,17.7,135.51,0.2276327
816.575,17.7,134.66,0.230549
821.6,17.7,133.64,0.2301293
826.625,17.7,132.51,0.2244363
831.65,17.7,131.27,0.2119659
836.675,17.7,130.06,0.1942613
841.7,17.7,129.05,0.1738183
846.725,17.7,128.35,0.1521316
851.75,17.7,128.34,0.1312226
856.775,17.7,128.64,0.1136861
861.8,17.7,128.72,0.1022618
866.825,17.7,128.68,0.09647474
871.85,17.7,128.64,0.09300277
876.875,17.7,128.57,0.09183718
881.9,17.7,128.45,0.09294497
886.925,17.7,128.14,0.0940444
891.95,17.7,127.33,0.09486452
896.975,17.7,126.47,0.0950299
902,17.7,126.03,0.0942904
907.025,17.7,125.82,0.0928691
912.05,17.7,125.75,0.0903534
917.075,17.7,125.75,0.08832972
922.1,17.7,125.72,0.08862238
927.125,17.7,125.56,0.09094605
932.15,17.7,125.05,0.09403811
937.175,17.7,124.44,0.09614676
942.2,17.7,124.02,0.09622976
947.225,17.7,123.67,0.09386423
952.25,17.7,123.44,0.08930567
957.275,17.7,123.35,0.08415829
962.3,17.7,123.31,0.08072107
967.325,17.7,123.28,0.07981037
972.35,17.7,123.24,0.08073213
977.375,17.7,123.15,0.08256667
982.4,17.7,123.01,0.08491631
987.425,17.7,122.75,0.08942482
992.45,17.7,122.27,0.0967707
997.475,17.7,121.7,0.1062447
1002.5,17.7,121.24,0.1143738
-2.5,22.75,123.45,0.2338413
2.525,22.75,123.56,0.2168131
7.55,22.75,123.93,0.2005855
12.575,22.75,124.27,0.1788466
17.6,22.75,124.63,0.1534175
22.625,22.75,124.02,0.1360482
27.65,22.75,123.94,0.1289525
32.675,22.75,124.9,0.1296237
37.7,22.75,125.92,0.1352428
42.725,22.75,127.62,0.142433
47.75,22.75,129.98,0.1540784
52.775,22.75,131.34,0.1653726
57.8,22.75,131.93,0.1684923
62.825,22.75,132.7,0.1634275
67.85,22.75,133.36,0.1498654
72.875,22.75,133.63,0.1256671
77.9,22.75,133.96,0.09775024
82.925,22.75,134.17,0.07046489
87.95,22.75,134.57,0.05247916
92.975,22.75,134.96,0.04247274
98,22.75,135.1,0.03366479
103.025,22.75,135.1,0.0277735
108.05,22.75,135.01,0.0268383
113.075,22.75,134.97,0.0306274
118.1,22.75,135.2,0.03639559
123.125,22.75,135.54,0.04283809
128.15,22.75,135.83,0.04931843
133.175,22.75,136.12,0.0549643
138.2,22.75,136.43,0.0590082
143.225,22.75,136.71,0.06168412
148.25,22.75,136.93,0.06367128
153.275,22.75,137.18,0.06574502
158.3,22.75,137.56,0.06692759
163.325,22.75,137.99,0.06562828
168.35,22.75,138.42,0.06197372
173.375,22.75,138.87,0.05727418
178.4,22.75,139.28,0.05299087
183.425,22.75,139.56,0.05082042
188.45,22.75,139.66,0.05197493
193.475,22.75,139.68,0.05656828
198.5,22.75,139.84,0.06296445
203.525,22.75,139.99,0.06967871
208.55,22.75,140.09,0.07595037
213.575,22.75,140.19,0.08132145
218.6,22.75,140.24,0.08625887
223.625,22.75,140.23,0.09145276
228.65,22.75,140.08,0.09770717
233.675,22.75,139.94,0.1054588
238.7,22.75,139.9,0.1140892
243.725,22.75,139.91,0.1228058
248.75,22.75,139.87,0.1314051
253.775,22.75,139.78,0.1393674
258.8,22.75,139.63,0.1467506
263.825,22.75,139.31,0.1538023
268.85,22.75,138.95,0.1605497
273.875,22.75,138.58,0.1667082
278.9,22.75,138.42,0.172083
283.925,22.75,138.31,0.1769931
288.95,22.75,138.22,0.1820728
293.975,22.75,138.06,0.1876834
299,22.75,137.91,0.193726
304.025,22.75,137.74,0.1991019
309.05,22.75,137.51,0.2032168
314.075,22.75,137.12,0.2060797
319.1,22.75,136.79,0.2083315
324.125,22.75,136.49,0.2108862
329.15,22.75,136.29,0.2146235
334.175,22.75,136.07,0.2192758
339.2,22.75,135.88,0.2236323
344.225,22.75,135.57,0.2259551
349.25,22.75,134.91,0.2262421
354.275,22.75,133.96,0.2259435
359.3,22.75,133.25,0.2260809
364.325,22.75,132.9,0.2270059
369.35,22.75,132.91,0.2288198
374.375,22.75,133.06,0.2314468
379.4,22.75,132.94,0.2348751
384.425,22.75,132.7,0.2380691
389.45,22.75,132.6,0.2407396
394.475,22.75,132.47,0.2413807
399.5,22.75,132.37,0.2386184
404.525,22.75,132.25,0.232788
409.55,22.75,132.06,0.2245755
414.575,22.75,131.7,0.21462
419.6,22.75,131.42,0.2036686
424.625,22.75,131.24,0.1923362
429.65,22.75,131.13,0.1814778
434.675,22.75,131.04,0.1720723
439.7,22.75,130.97,0.1645184
444.725,22.75,130.93,0.1588134
449.75,22.75,130.9,0.1551165
454.775,22.75,130.91,0.1530817
459.8,22.75,130.96,0.1525398
464.825,22.75,131.09,0.1530655
469.85,22.75,131.27,0.1541004
474.875,22.75,131.51,0.1562399
479.9,22.75,131.66,0.1597218
484.925,22.75,131.75,0.1647821
489.95,22.75,131.79,0.1714062
494.975,22.75,131.87,0.1788316
500,22.75,132.01,0.1870468
505.025,22.75,132.37,0.195931
510.05,22.75,132.88,0.2044813
515.075,22.75,133.44,0.2115049
520.1,22.75,133.86,0.2158233
525.125,22.75,134.31,0.2157084
530.15,22.75,134.74,0.2110397
535.175,22.75,134.97,0.2018109
540.2,22.75,135.27,0.1897341
545.225,22.75,135.53,0.1774964
550.25,22.75,136.07,0.1660269
555.275,22.75,136.65,0.1550008
560.3,22.75,137.14,0.1452637
565.325,22.75,137.78,0.1369308
570.35,22.75,138.68,0.1290299
575.375,22.75,139.68,0.1221319
580.4,22.75,140.16,0.1162441
585.425,22.75,140.33,0.1121079
590.45,22.75,140.4,0.1093452
595.475,22.75,140.5,0.106955
600.5,22.75,140.59,0.1055631
605.525,22.75,140.8,0.1050395
610.55,22.75,140.99,0.1037672
615.575,22.75,141.13,0.1012664
620.6,22.75,141.1,0.09774039
625.625,22.75,141,0.09331132
630.65,22.75,141.04,0.0884149
635.675,22.75,141.12,0.08328509
640.7,22.75,141.15,0.07894647
645.725,22.75,141.07,0.07753547
650.75,22.75,141.31,0.08077246
655.775,22.75,141.61,0.09094189
660.8,22.75,141.23,0.1073047
665.825,22.75,140.55,0.1244898
670.85,22.75,140.15,0.1378148
675.875,22.75,139.96,0.1459521
680.9,22.75,139.48,0.1472273
685.925,22.75,138.98,0.141733
690.95,22.75,138.73,0.1337088
695.975,22.75,138.6,0.1255428
701,22.75,138.34,0.1160474
706.025,22.75,138.11,0.1053936
711.05,22.75,138.27,0.09786904
716.075,22.75,138.52,0.09452295
721.1,22.75,138.71,0.09380965
726.125,22.75,138.78,0.09686614
731.15,22.75,138.9,0.1022957
736.175,22.75,139.03,0.1092137
741.2,22.75,139.11,0.116308
746.225,22.75,139.18,0.122964
751.25,22.75,139.31,0.1293408
756.275,22.75,139.51,0.1353296
761.3,22.75,139.64,0.140792
766.325,22.75,139.66,0.1458005
771.35,22.75,139.75,0.1502043
776.375,22.75,139.86,0.1545407
781.4,22.75,139.7,0.1597031
786.425,22.75,139.28,0.1669899
791.45,22.75,138.76,0.1767964
796.475,22.75,138.24,0.1890824
801.5,22.75,137.63,0.202258
806.525,22.75,136.94,0.2143844
811.55,22.75,136.21,0.224109
816.575,22.75,135.46,0.2307975
821.6,22.75,134.53,0.2342714
826.625,22.75,133.48,0.2325395
831.65,22.75,132.23,0.2232144
836.675,22.75,130.87,0.2073459
841.7,22.75,129.76,0.1870072
846.725,22.75,128.83,0.1636981
851.75,22.75,128.66,0.1391905
856.775,22.75,128.95,0.1172943
861.8,22.75,129.07,0.1017122
866.825,22.75,129.09,0.09363104
871.85,22.75,129.12,0.09036232
876.875,22.75,129.11,0.08971129
881.9,22.75,129.03,0.09185819
886.925,22.75,128.72,0.09422519
891.95,22.75,127.95,0.09541624
896.975,22.75,126.92,0.09601497
902,22.75,126.39,0.09595593
907.025,22.75,126.16,0.09585228
912.05,22.75,126.16,0.09513967
917.075,22.75,126.2,0.0944072
922.1,22.75,126.16,0.095257
927.125,22.75,126,0.0970651
932.15,22.75,125.52,0.09881077
937.175,22.75,124.82,0.09974378
942.2,22.75,124.34,0.09923218
947.225,22.75,123.97,0.09678586
952.25,22.75,123.74,0.09245296
957.275,22.75,123.68,0.08710315
962.3,22.75,123.65,0.08252412
967.325,22.75,123.6,0.07983507
972.35,22.75,123.51,0.07854887
977.375,22.75,123.43,0.07831982
982.4,22.75,123.28,0.07884289
987.425,22.75,123.09,0.08145584
992.45,22.75,122.67,0.08756874
997.475,22.75,122.11,0.09588395
1002.5,22.75,121.65,0.1046114
-2.5,27.8,125.34,0.2055868
2.525,27.8,125.52,0.2217307
7.55,27.8,126.11,0.2143531
12.575,27.8,126.59,0.1931502
17.6,27.8,127.02,0.1657388
22.625,27.8,126.76,0.1396166
27.65,27.8,125.72,0.1221786
32.675,27.8,124.67,0.1110884
37.7,27.8,124.53,0.1073944
42.725,27.8,125.95,0.1119428
47.75,27.8,128.83,0.1255955
52.775,27.8,130.87,0.1429081
57.8,27.8,132.07,0.1568387
62.825,27.8,132.82,0.1644235
67.85,27.8,133.13,0.161695
72.875,27.8,133.85,0.1463561
77.9,27.8,134.27,0.1212824
82.925,27.8,134.49,0.0907036
87.95,27.8,134.54,0.06276341
92.975,27.8,134.86,0.04651475
98,27.8,135,0.03634597
103.025,27.8,134.96,0.02930968
108.05,27.8,134.86,0.027235
113.075,27.8,134.83,0.02973066
118.1,27.8,135.01,0.03537676
123.125,27.8,135.37,0.04139208
128.15,27.8,135.72,0.04717046
133.175,27.8,136.01,0.05259823
138.2,27.8,136.34,0.05709673
143.225,27.8,136.61,0.06066696
148.25,27.8,136.81,0.06411935
153.275,27.8,137.09,0.06761534
158.3,27.8,137.48,0.07041765
163.325,27.8,137.94,0.07069241
168.35,27.8,138.39,0.06786963
173.375,27.8,138.86,0.06301056
178.4,27.8,139.33,0.05673527
183.425,27.8,139.64,0.05057672
188.45,27.8,139.75,0.04700394
193.475,27.8,139.84,0.04693763
198.5,27.8,140.01,0.04939445
203.525,27.8,140.18,0.05317987
208.55,27.8,140.25,0.05730708
213.575,27.8,140.34,0.0613551
218.6,27.8,140.47,0.06541102
223.625,27.8,140.55,0.06999286
228.65,27.8,140.54,0.07588419
233.675,27.8,140.41,0.08310085
238.7,27.8,140.38,0.09082735
243.725,27.8,140.44,0.09892626
248.75,27.8,140.53,0.1073156
253.775,27.8,140.52,0.1156836
258.8,27.8,140.44,0.1236574
263.825,27.8,140.11,0.1314532
268.85,27.8,139.7,0.1390024
273.875,27.8,139.48,0.1464693
278.9,27.8,139.4,0.1534931
283.925,27.8,139.37,0.1600758
288.95,27.8,139.36,0.1669808
293.975,27.8,139.3,0.1744251
299,27.8,139.16,0.1820796
304.025,27.8,138.92,0.1894293
309.05,27.8,138.72,0.1956057
314.075,27.8,138.49,0.2004241
319.1,27.8,138.18,0.2042932
324.125,27.8,137.86,0.2082089
329.15,27.8,137.6,0.2131617
334.175,27.8,137.4,0.2191567
339.2,27.8,137.13,0.2248662
344.225,27.8,136.66,0.2284535
349.25,27.8,135.96,0.2298354
354.275,27.8,135.12,0.230453
359.3,27.8,134.32,0.2310744
364.325,27.8,134.07,0.2321848
369.35,27.8,134.42,0.2340858
374.375,27.8,134.64,0.2365797
379.4,27.8,134.61,0.2393427
384.425,27.8,134.37,0.2418724
389.45,27.8,134.23,0.2439202
394.475,27.8,134.15,0.2450399
399.5,27.8,133.94,0.2435635
404.525,27.8,133.64,0.2387966
409.55,27.8,133.34,0.2313444
414.575,27.8,133.01,0.2222235
419.6,27.8,132.64,0.212346
424.625,27.8,132.36,0.2020854
429.65,27.8,132.11,0.1922718
434.675,27.8,131.94,0.183887
439.7,27.8,131.76,0.1772748
444.725,27.8,131.63,0.1721343
449.75,27.8,131.55,0.1684993
454.775,27.8,131.5,0.1663835
459.8,27.8,131.55,0.1657719
464.825,27.8,131.74,0.1665277
469.85,27.8,131.97,0.1680511
474.875,27.8,132.16,0.1702787
479.9,27.8,132.31,0.1736993
484.925,27.8,132.41,0.1785732
489.95,27.8,132.46,0.1848443
494.975,27.8,132.54,0.1919435
500,27.8,132.73,0.1995761
505.025,27.8,133.23,0.2075905
510.05,27.8,134.06,0.2150076
515.075,27.8,134.73,0.2203468
520.1,27.8,135.25,0.2223034
525.125,27.8,135.75,0.2199789
530.15,27.8,136.45,0.213135
535.175,27.8,136.8,0.2028732
540.2,27.8,136.89,0.1907237
545.225,27.8,136.79,0.1781843
550.25,27.8,136.63,0.1654806
555.275,27.8,137.01,0.15259
560.3,27.8,137.32,0.1405264
565.325,27.8,137.95,0.1305832
570.35,27.8,138.89,0.1225325
575.375,27.8,139.69,0.1167836
580.4,27.8,140.22,0.1132717
585.425,27.8,140.42,0.1109133
590.45,27.8,140.5,0.1093522
595.475,27.8,140.6,0.1075257
600.5,27.8,140.81,0.1069811
605.525,27.8,141.26,0.1076722
610.55,27.8,141.8,0.1070735
615.575,27.8,141.95,0.1047917
620.6,27.8,141.9,0.1016865
625.625,27.8,141.72,0.0978244
630.65,27.8,141.59,0.09364167
635.675,27.8,141.62,0.08966663
640.7,27.8,141.59,0.08595353
645.725,27.8,141.5,0.08345184
650.75,27.8,141.39,0.08294799
655.775,27.8,141.58,0.08722375
660.8,27.8,141.47,0.09862868
665.825,27.8,141.12,0.1126903
670.85,27.8,140.8,0.1249213
675.875,27.8,140.6,0.1353848
680.9,27.8,140.27,0.1420302
685.925,27.8,139.75,0.1399577
690.95,27.8,139.28,0.1311243
695.975,27.8,139.07,0.123088
701,27.8,138.84,0.1134852
706.025,27.8,138.51,0.1035314
711.05,27.8,138.56,0.09764887
716.075,27.8,138.93,0.09452525
721.1,27.8,139.21,0.09435956
726.125,27.8,139.29,0.0969034
731.15,27.8,139.39,0.1015112
736.175,27.8,139.53,0.107338
741.2,27.8,139.64,0.1130495
746.225,27.8,139.77,0.1183858
751.25,27.8,139.94,0.12351
756.275,27.8,140.1,0.1283634
761.3,27.8,140.22,0.1330694
766.325,27.8,140.26,0.1377008
771.35,27.8,140.23,0.1421522
776.375,27.8,140.3,0.1466593
781.4,27.8,140.29,0.1522238
786.425,27.8,139.98,0.1595934
791.45,27.8,139.36,0.1691095
796.475,27.8,138.75,0.1810627
801.5,27.8,138.15,0.1942932
806.525,27.8,137.51,0.2072732
811.55,27.8,136.81,0.2190775
816.575,27.8,136.09,0.2284306
821.6,27.8,135.31,0.2352462
826.625,27.8,134.37,0.2374926
831.65,27.8,133.34,0.2323118
836.675,27.8,132.1,0.2193337
841.7,27.8,130.91,0.1999262
846.725,27.8,129.8,0.1755354
851.75,27.8,129,0.148511
856.775,27.8,129.16,0.1225629
861.8,27.8,129.37,0.1018948
866.825,27.8,129.45,0.0887392
871.85,27.8,129.56,0.08326006
876.875,27.8,129.61,0.08286309
881.9,27.8,129.57,0.08616238
886.925,27.8,129.19,0.09083722
891.95,27.8,128.52,0.09334568
896.975,27.8,127.71,0.09464267
902,27.8,127.13,0.09531796
907.025,27.8,126.87,0.09553961
912.05,27.8,126.74,0.0960335
917.075,27.8,126.78,0.096232
922.1,27.8,126.69,0.09767674
927.125,27.8,126.4,0.1002135
932.15,27.8,125.95,0.1018441
937.175,27.8,125.33,0.1023687
942.2,27.8,124.76,0.1018532
947.225,27.8,124.38,0.09979647
952.25,27.8,124.09,0.09621112
957.275,27.8,123.95,0.09107548
962.3,27.8,123.86,0.0856367
967.325,27.8,123.78,0.08155387
972.35,27.8,123.66,0.07876734
977.375,27.8,123.51,0.07699196
982.4,27.8,123.38,0.07615606
987.425,27.8,123.22,0.07745728
992.45,27.8,123,0.08224912
997.475,27.8,122.56,0.0896091
1002.5,27.8,122.12,0.09636881
-2.5,32.85,126.53,0.1671114
2.525,32.85,126.77,0.2136651
7.55,32.85,127.21,0.2191648
12.575,32.85,127.77,0.2033372
17.6,32.85,128.57,0.1798403
22.625,32.85,129.31,0.154914
27.65,32.85,128.87,0.1323243
32.675,32.85,127.16,0.109541
37.7,32.85,125.3,0.09123654
42.725,32.85,124.85,0.0857707
47.75,32.85,127.47,0.09489141
52.775,32.85,129.61,0.1135823
57.8,32.85,131.69,0.1356834
62.825,32.85,133.16,0.1535277
67.85,32.85,133.13,0.1603558
72.875,32.85,133.32,0.1549274
77.9,32.85,134.11,0.1378411
82.925,32.85,134.66,0.1145112
87.95,32.85,134.77,0.0833265
92.975,32.85,134.78,0.0560943
98,32.85,134.88,0.04158702
103.025,32.85,134.85,0.03406141
108.05,32.85,134.76,0.0306455
113.075,32.85,134.74,0.03195723
118.1,32.85,134.89,0.03571569
123.125,32.85,135.19,0.04057861
128.15,32.85,135.58,0.04505625
133.175,32.85,135.93,0.04961525
138.2,32.85,136.27,0.05412509
143.225,32.85,136.57,0.05853403
148.25,32.85,136.73,0.06332433
153.275,32.85,136.97,0.06838494
158.3,32.85,137.39,0.07246931
163.325,32.85,137.86,0.07402444
168.35,32.85,138.36,0.07226825
173.375,32.85,138.84,0.06770652
178.4,32.85,139.32,0.0609726
183.425,32.85,139.69,0.05305081
188.45,32.85,139.8,0.0461458
193.475,32.85,139.86,0.04151924
198.5,32.85,140.02,0.03961951
203.525,32.85,140.16,0.04004199
208.55,32.85,140.27,0.04194237
213.575,32.85,140.34,0.04492369
218.6,32.85,140.45,0.04831072
223.625,32.85,140.55,0.05225486
228.65,32.85,140.67,0.05749501
233.675,32.85,140.7,0.06338043
238.7,32.85,140.69,0.06971139
243.725,32.85,140.76,0.07651296
248.75,32.85,140.94,0.08397005
253.775,32.85,141.07,0.09190832
258.8,32.85,141.06,0.1000574
263.825,32.85,140.85,0.1081785
268.85,32.85,140.37,0.1162137
273.875,32.85,140.15,0.1242841
278.9,32.85,140.24,0.1325413
283.925,32.85,140.35,0.1404329
288.95,32.85,140.37,0.1485319
293.975,32.85,140.38,0.157018
299,32.85,140.31,0.1657988
304.025,32.85,140.12,0.1744982
309.05,32.85,139.84,0.1824084
314.075,32.85,139.68,0.1889696
319.1,32.85,139.52,0.1947304
324.125,32.85,139.29,0.2003041
329.15,32.85,138.96,0.2066986
334.175,32.85,138.68,0.2142043
339.2,32.85,138.38,0.2212784
344.225,32.85,137.89,0.2260518
349.25,32.85,137.04,0.228492
354.275,32.85,136.2,0.2297642
359.3,32.85,135.45,0.230918
364.325,32.85,135.1,0.2322504
369.35,32.85,135.65,0.2342622
374.375,32.85,136.24,0.2369025
379.4,32.85,136.29,0.2390798
384.425,32.85,136.14,0.2408472
389.45,32.85,135.92,0.2421839
394.475,32.85,135.75,0.2428841
399.5,32.85,135.51,0.2423691
404.525,32.85,135.16,0.2391849
409.55,32.85,134.66,0.2335455
414.575,32.85,134.26,0.2263563
419.6,32.85,133.92,0.2183729
424.625,32.85,133.6,0.2101016
429.65,32.85,133.24,0.2022043
434.675,32.85,132.92,0.1951831
439.7,32.85,132.64,0.1894774
444.725,32.85,132.41,0.184808
449.75,32.85,132.31,0.1814345
454.775,32.85,132.26,0.1795099
459.8,32.85,132.26,0.1788926
464.825,32.85,132.42,0.1798143
469.85,32.85,132.71,0.1817087
474.875,32.85,132.92,0.1842112
479.9,32.85,133.02,0.1873796
484.925,32.85,133.1,0.1915674
489.95,32.85,133.21,0.1968975
494.975,32.85,133.34,0.203331
500,32.85,133.56,0.2100163
505.025,32.85,134.06,0.2164199
510.05,32.85,135.04,0.2217913
515.075,32.85,136.02,0.2247155
520.1,32.85,136.65,0.2241739
525.125,32.85,137.23,0.2197006
530.15,32.85,137.89,0.2113168
535.175,32.85,138.47,0.2009843
540.2,32.85,138.6,0.1897327
545.225,32.85,138.47,0.1776397
550.25,32.85,137.91,0.1648147
555.275,32.85,137.57,0.1510901
560.3,32.85,137.61,0.1380292
565.325,32.85,137.92,0.1271627
570.35,32.85,138.96,0.118983
575.375,32.85,139.81,0.1141744
580.4,32.85,140.2,0.112694
585.425,32.85,140.41,0.1127047
590.45,32.85,140.59,0.1123081
595.475,32.85,140.76,0.1109348
600.5,32.85,141.04,0.1103192
605.525,32.85,141.55,0.1109495
610.55,32.85,142.33,0.1106098
615.575,32.85,142.78,0.1089295
620.6,32.85,142.73,0.1063422
625.625,32.85,142.56,0.1030294
